date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year,month,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,crime_rate_per_1k,price_to_mean_salary
2005-02-01,Kingston Upon Thames,244935,E09000021,170.0,1119.0,1,2005,2,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.338234233288959,7.425648021828104
2005-03-01,Kingston Upon Thames,246080,E09000021,224.0,1257.0,1,2005,3,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,8.243217543560519,7.460360770046991
2005-04-01,Kingston Upon Thames,247395,E09000021,290.0,1114.0,1,2005,4,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.3054449829168,7.500227376080036
2005-05-01,Kingston Upon Thames,254013,E09000021,247.0,1260.0,1,2005,5,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,8.262891093783814,7.700864029104138
2005-06-01,Kingston Upon Thames,252876,E09000021,285.0,1249.0,1,2005,6,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,8.190754742965066,7.666393815370623
2005-07-01,Kingston Upon Thames,256554,E09000021,297.0,1231.0,1,2005,7,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,8.072713441625298,7.7778990450204635
2005-08-01,Kingston Upon Thames,253237,E09000021,361.0,1072.0,1,2005,8,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.030015279790674,7.677338184023041
2005-09-01,Kingston Upon Thames,256960,E09000021,315.0,1171.0,1,2005,9,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.6792424371594015,7.7902076701531
2005-10-01,Kingston Upon Thames,252041,E09000021,303.0,1160.0,1,2005,10,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.607106086340654,7.641079278459906
2005-11-01,Kingston Upon Thames,253615,E09000021,273.0,1171.0,1,2005,11,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.6792424371594015,7.688797938456874
2005-12-01,Kingston Upon Thames,251130,E09000021,286.0,1075.0,1,2005,12,24937.0,,32985.0,24.0,152489.0,82000.0,3726.0,63918.0,7.049688830013968,7.613460663938154
2006-01-01,Kingston Upon Thames,255200,E09000021,283.0,1203.0,1,2006,1,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.828616423825544,7.836393784929067
2006-02-01,Kingston Upon Thames,253180,E09000021,298.0,1080.0,1,2006,2,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.028184320641387,7.7743659030891115
2006-03-01,Kingston Upon Thames,254284,E09000021,318.0,1132.0,1,2006,3,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.36657838052412,7.808266289995701
2006-04-01,Kingston Upon Thames,254843,E09000021,297.0,1101.0,1,2006,4,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.164843460209414,7.825431431554382
2006-05-01,Kingston Upon Thames,258061,E09000021,339.0,1126.0,1,2006,5,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.327532912076113,7.9242461462875395
2006-06-01,Kingston Upon Thames,264705,E09000021,350.0,1138.0,1,2006,6,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.4056238489721276,8.128262605171038
2006-07-01,Kingston Upon Thames,266619,E09000021,400.0,1056.0,1,2006,7,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,6.872002446849357,8.187035558558005
2006-08-01,Kingston Upon Thames,271132,E09000021,438.0,1001.0,1,2006,8,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,6.514085652742619,8.32561567278757
2006-09-01,Kingston Upon Thames,270980,E09000021,405.0,987.0,1,2006,9,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,6.422979559697267,8.320948228213474
2006-10-01,Kingston Upon Thames,275061,E09000021,384.0,1097.0,1,2006,10,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,7.138813147910742,8.446262973653504
2006-11-01,Kingston Upon Thames,274154,E09000021,352.0,996.0,1,2006,11,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,6.481547762369279,8.41841184056992
2006-12-01,Kingston Upon Thames,277785,E09000021,361.0,971.0,1,2006,12,25640.0,,32566.0,24.0,153667.0,99000.0,3726.0,64249.0,6.318858310502581,8.52990849352085
2007-01-01,Kingston Upon Thames,278832,E09000021,262.0,999.0,1,2007,1,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.466647247305564,8.32011458240086
2007-02-01,Kingston Upon Thames,284563,E09000021,294.0,947.0,1,2007,2,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.1300449881865555,8.491122847850088
2007-03-01,Kingston Upon Thames,289235,E09000021,348.0,1121.0,1,2007,3,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,7.256367932161698,8.63053143556232
2007-04-01,Kingston Upon Thames,294524,E09000021,344.0,1096.0,1,2007,4,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,7.094539922969868,8.788350789245964
2007-05-01,Kingston Upon Thames,299721,E09000021,350.0,1181.0,1,2007,5,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,7.644755154222093,8.943424939575687
2007-06-01,Kingston Upon Thames,304342,E09000021,354.0,998.0,1,2007,6,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.460174126937891,9.081311729776505
2007-07-01,Kingston Upon Thames,310981,E09000021,396.0,950.0,1,2007,7,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.149464349289575,9.279413958762271
2007-08-01,Kingston Upon Thames,316737,E09000021,388.0,939.0,1,2007,8,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.078260025245169,9.451168203383762
2007-09-01,Kingston Upon Thames,321174,E09000021,341.0,967.0,1,2007,9,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.2595073955400204,9.583564586876735
2007-10-01,Kingston Upon Thames,324522,E09000021,341.0,1033.0,1,2007,10,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.686733339806454,9.683466117625995
2007-11-01,Kingston Upon Thames,324972,E09000021,303.0,946.0,1,2007,11,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.123571867818883,9.696893742726703
2007-12-01,Kingston Upon Thames,325149,E09000021,189.0,949.0,1,2007,12,27274.0,,33513.0,26.0,154485.0,86000.0,3726.0,64547.0,6.142991228921902,9.702175275266315
2008-01-01,Kingston Upon Thames,321799,E09000021,159.0,934.0,1,2008,1,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,5.986143423894582,9.698583484026521
2008-02-01,Kingston Upon Thames,321374,E09000021,163.0,922.0,1,2008,2,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,5.909233658277094,9.685774562989753
2008-03-01,Kingston Upon Thames,317365,E09000021,160.0,1041.0,1,2008,3,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,6.671922167317195,9.564948764315853
2008-04-01,Kingston Upon Thames,318958,E09000021,179.0,944.0,1,2008,4,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,6.0502348952424905,9.612959614225437
2008-05-01,Kingston Upon Thames,315910,E09000021,182.0,1009.0,1,2008,5,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,6.466829459003891,9.521097046413502
2008-06-01,Kingston Upon Thames,320612,E09000021,157.0,935.0,1,2008,6,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,5.992552571029373,9.662808921036769
2008-07-01,Kingston Upon Thames,317350,E09000021,161.0,868.0,1,2008,7,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,5.5631397129983915,9.56449668474985
2008-08-01,Kingston Upon Thames,313744,E09000021,139.0,929.0,1,2008,8,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,5.954097688220628,9.45581675708258
2008-09-01,Kingston Upon Thames,305354,E09000021,111.0,877.0,1,2008,9,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,5.620822037211508,9.202953586497891
2008-10-01,Kingston Upon Thames,297327,E09000021,124.0,942.0,1,2008,10,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,6.037416600972909,8.961030741410488
2008-11-01,Kingston Upon Thames,291456,E09000021,72.0,938.0,1,2008,11,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,6.0117800124337455,8.784086799276674
2008-12-01,Kingston Upon Thames,283509,E09000021,80.0,946.0,1,2008,12,26583.0,,33180.0,35.0,156027.0,87000.0,3726.0,64812.0,6.063053189512072,8.544575045207957
2009-01-01,Kingston Upon Thames,275113,E09000021,90.0,837.0,1,2009,1,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.320805812837318,8.13125849736951
2009-02-01,Kingston Upon Thames,261903,E09000021,68.0,834.0,1,2009,2,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.30173482426084,7.740822840929242
2009-03-01,Kingston Upon Thames,251763,E09000021,90.0,1002.0,1,2009,3,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,6.3697101845435995,7.441124312821422
2009-04-01,Kingston Upon Thames,248155,E09000021,112.0,975.0,1,2009,4,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,6.198071287355298,7.334486019979902
2009-05-01,Kingston Upon Thames,253003,E09000021,157.0,939.0,1,2009,5,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.969219424437565,7.47777383696873
2009-06-01,Kingston Upon Thames,255067,E09000021,121.0,913.0,1,2009,6,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.803937523441423,7.53877756103328
2009-07-01,Kingston Upon Thames,261318,E09000021,222.0,927.0,1,2009,7,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.892935470131653,7.723532541230715
2009-08-01,Kingston Upon Thames,268167,E09000021,175.0,904.0,1,2009,8,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.74672455771199,7.9259620500088666
2009-09-01,Kingston Upon Thames,277842,E09000021,204.0,909.0,1,2009,9,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.778509538672786,8.211917006561446
2009-10-01,Kingston Upon Thames,282397,E09000021,195.0,888.0,1,2009,10,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.645012618637441,8.34654489566708
2009-11-01,Kingston Upon Thames,283163,E09000021,211.0,897.0,1,2009,11,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.702225584366875,8.369184843648402
2009-12-01,Kingston Upon Thames,283400,E09000021,221.0,914.0,1,2009,12,27497.0,,33834.0,46.0,157307.0,84000.0,3726.0,64972.0,5.810294519633582,8.376189631731394
2010-01-01,Kingston Upon Thames,289691,E09000021,167.0,841.0,1,2010,1,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.301043820281378,8.599234148658276
2010-02-01,Kingston Upon Thames,286628,E09000021,168.0,801.0,1,2010,2,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.048913317533155,8.508311564948944
2010-03-01,Kingston Upon Thames,295871,E09000021,181.0,927.0,1,2010,3,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.843124401190056,8.782682260745666
2010-04-01,Kingston Upon Thames,295162,E09000021,191.0,918.0,1,2010,4,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.786395038071706,8.76163619092852
2010-05-01,Kingston Upon Thames,306282,E09000021,152.0,954.0,1,2010,5,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,6.013312490545106,9.091724056043695
2010-06-01,Kingston Upon Thames,302788,E09000021,234.0,999.0,1,2010,6,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,6.2969593061368565,8.988007599145096
2010-07-01,Kingston Upon Thames,310333,E09000021,223.0,932.0,1,2010,7,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.874640714033584,9.211974590358585
2010-08-01,Kingston Upon Thames,313366,E09000021,236.0,866.0,1,2010,8,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.458625384499017,9.30200664925196
2010-09-01,Kingston Upon Thames,318736,E09000021,213.0,1023.0,1,2010,9,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,6.44823760778579,9.461410591308479
2010-10-01,Kingston Upon Thames,312668,E09000021,183.0,1032.0,1,2010,10,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,6.50496697090414,9.281287105200665
2010-11-01,Kingston Upon Thames,309684,E09000021,190.0,947.0,1,2010,11,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.969189652564167,9.192709570173356
2010-12-01,Kingston Upon Thames,310512,E09000021,200.0,827.0,1,2010,12,28240.0,,33688.0,47.0,158648.0,85000.0,3726.0,65086.0,5.212798144319501,9.217288055093801
2011-01-01,Kingston Upon Thames,315323,E09000021,138.0,790.0,1,2011,1,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,4.924081876885487,9.150671812879073
2011-02-01,Kingston Upon Thames,311584,E09000021,142.0,891.0,1,2011,2,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,5.553616395322746,9.04216605241011
2011-03-01,Kingston Upon Thames,307489,E09000021,138.0,970.0,1,2011,3,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,6.046024583011294,8.923329173800749
2011-04-01,Kingston Upon Thames,301401,E09000021,165.0,930.0,1,2011,4,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,5.796703981650004,8.74665544560202
2011-05-01,Kingston Upon Thames,307574,E09000021,171.0,872.0,1,2011,5,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,5.4351891096761324,8.925795873356742
2011-06-01,Kingston Upon Thames,306942,E09000021,215.0,907.0,1,2011,6,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,5.653344635867262,8.907455236658057
2011-07-01,Kingston Upon Thames,311674,E09000021,219.0,967.0,1,2011,7,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,6.0273255379091975,9.044777851939987
2011-08-01,Kingston Upon Thames,313480,E09000021,235.0,868.0,1,2011,8,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,5.410257049540003,9.097187962506167
2011-09-01,Kingston Upon Thames,316079,E09000021,192.0,902.0,1,2011,9,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,5.6221795606971,9.172610928930032
2011-10-01,Kingston Upon Thames,318089,E09000021,190.0,1035.0,1,2011,10,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,6.4511705602233915,9.230941118430598
2011-11-01,Kingston Upon Thames,315898,E09000021,211.0,988.0,1,2011,11,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,6.1582188536238744,9.167358309875505
2011-12-01,Kingston Upon Thames,319354,E09000021,223.0,969.0,1,2011,12,28997.0,7.33,34459.0,47.0,160436.0,80000.0,3726.0,65198.0,6.039791567977262,9.267651411822746
2012-01-01,Kingston Upon Thames,317886,E09000021,150.0,945.0,1,2012,1,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.765499737654509,8.737692751711059
2012-02-01,Kingston Upon Thames,317949,E09000021,143.0,869.0,1,2012,2,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.301819335472771,8.739424424837141
2012-03-01,Kingston Upon Thames,311914,E09000021,210.0,965.0,1,2012,3,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.887520896123387,8.573541134108464
2012-04-01,Kingston Upon Thames,312482,E09000021,147.0,840.0,1,2012,4,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.124888655692897,8.58915367911822
2012-05-01,Kingston Upon Thames,318792,E09000021,179.0,864.0,1,2012,5,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.271314045855551,8.762595860476623
2012-06-01,Kingston Upon Thames,322872,E09000021,191.0,865.0,1,2012,6,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.277415103778996,8.874742310546713
2012-07-01,Kingston Upon Thames,325938,E09000021,210.0,819.0,1,2012,7,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,4.996766439300575,8.959017069349386
2012-08-01,Kingston Upon Thames,329394,E09000021,260.0,930.0,1,2012,8,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.673983868802851,9.054011709408757
2012-09-01,Kingston Upon Thames,332547,E09000021,199.0,870.0,1,2012,9,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.3079203933962145,9.140677826337924
2012-10-01,Kingston Upon Thames,336853,E09000021,212.0,960.0,1,2012,10,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.8570156065061685,9.259036310161898
2012-11-01,Kingston Upon Thames,332016,E09000021,237.0,883.0,1,2012,11,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,5.387234146400986,9.126082295703801
2012-12-01,Kingston Upon Thames,336288,E09000021,209.0,774.0,1,2012,12,29067.0,7.17,36381.0,46.0,163906.0,81000.0,3726.0,65422.0,4.7222188327455985,9.24350622577719
2013-01-01,Kingston Upon Thames,335602,E09000021,160.0,823.0,1,2013,1,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.934259831048065,9.54309437825234
2013-02-01,Kingston Upon Thames,337033,E09000021,150.0,764.0,1,2013,2,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.580527959806467,9.583785935678335
2013-03-01,Kingston Upon Thames,337695,E09000021,172.0,806.0,1,2013,3,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.832337088486927,9.60261040179714
2013-04-01,Kingston Upon Thames,341148,E09000021,164.0,757.0,1,2013,4,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.538559771693057,9.700799044558819
2013-05-01,Kingston Upon Thames,346125,E09000021,219.0,803.0,1,2013,5,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.814350722152608,9.842323769442944
2013-06-01,Kingston Upon Thames,342178,E09000021,234.0,740.0,1,2013,6,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.4366370291319175,9.730087866465722
2013-07-01,Kingston Upon Thames,341029,E09000021,286.0,774.0,1,2013,7,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.640482514254195,9.697415190377342
2013-08-01,Kingston Upon Thames,341751,E09000021,303.0,767.0,1,2013,8,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.598514326140785,9.717945801461598
2013-09-01,Kingston Upon Thames,350119,E09000021,259.0,764.0,1,2013,9,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.580527959806467,9.955896152643103
2013-10-01,Kingston Upon Thames,354994,E09000021,294.0,865.0,1,2013,10,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,5.186068959728526,10.09452043108596
2013-11-01,Kingston Upon Thames,358743,E09000021,279.0,841.0,1,2013,11,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,5.042178029053977,10.201126055677197
2013-12-01,Kingston Upon Thames,362452,E09000021,244.0,761.0,1,2013,12,29450.0,7.43,35167.0,46.0,166793.0,80000.0,3726.0,65625.0,4.562541593472148,10.306594250291466
2014-01-01,Kingston Upon Thames,369306,E09000021,232.0,692.0,1,2014,1,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.07159415855682,10.306309826137918
2014-02-01,Kingston Upon Thames,376687,E09000021,217.0,702.0,1,2014,2,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.130432224431918,10.512293137610582
2014-03-01,Kingston Upon Thames,384835,E09000021,205.0,823.0,1,2014,3,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.842372821520612,10.739681299360925
2014-04-01,Kingston Upon Thames,391613,E09000021,247.0,724.0,1,2014,4,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.259875969357135,10.928836547316719
2014-05-01,Kingston Upon Thames,395975,E09000021,223.0,784.0,1,2014,5,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.612904364607727,11.050567912259648
2014-06-01,Kingston Upon Thames,404272,E09000021,245.0,784.0,1,2014,6,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.612904364607727,11.282114252225602
2014-07-01,Kingston Upon Thames,414460,E09000021,306.0,761.0,1,2014,7,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.477576813095,11.566433176122569
2014-08-01,Kingston Upon Thames,426372,E09000021,299.0,790.0,1,2014,8,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,4.6482072041327855,11.898864175480702
2014-09-01,Kingston Upon Thames,427663,E09000021,299.0,870.0,1,2014,9,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,5.118911731133574,11.934892417603885
2014-10-01,Kingston Upon Thames,425277,E09000021,298.0,861.0,1,2014,10,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,5.065957471845985,11.868305751681412
2014-11-01,Kingston Upon Thames,427596,E09000021,245.0,925.0,1,2014,11,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,5.442521093446617,11.933022632768678
2014-12-01,Kingston Upon Thames,429222,E09000021,242.0,866.0,1,2014,12,30768.0,7.52,35833.0,46.0,169958.0,82000.0,3726.0,65886.0,5.095376504783535,11.978399799067898
2015-01-01,Kingston Upon Thames,426903,E09000021,184.0,792.0,1,2015,1,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.56418383518225,13.455086989409985
2015-02-01,Kingston Upon Thames,421760,E09000021,190.0,795.0,1,2015,2,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.581472410315516,13.292990418557741
2015-03-01,Kingston Upon Thames,424484,E09000021,181.0,825.0,1,2015,3,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.754358161648177,13.378845184064549
2015-04-01,Kingston Upon Thames,430152,E09000021,210.0,781.0,1,2015,4,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.500792393026941,13.55748865355522
2015-05-01,Kingston Upon Thames,428175,E09000021,202.0,847.0,1,2015,5,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.881141045958795,13.49517776096823
2015-06-01,Kingston Upon Thames,429603,E09000021,236.0,891.0,1,2015,6,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,5.134706814580032,13.54018532526475
2015-07-01,Kingston Upon Thames,434523,E09000021,261.0,863.0,1,2015,7,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.973346780002882,13.695253403933433
2015-08-01,Kingston Upon Thames,449426,E09000021,236.0,816.0,1,2015,8,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.702492436248379,14.164964699949572
2015-09-01,Kingston Upon Thames,450685,E09000021,210.0,797.0,1,2015,9,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.592998127071027,14.204645738779627
2015-10-01,Kingston Upon Thames,450729,E09000021,265.0,865.0,1,2015,10,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,4.984872496758392,14.206032526475038
2015-11-01,Kingston Upon Thames,449013,E09000021,222.0,885.0,1,2015,11,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,5.100129664313499,14.15194780635401
2015-12-01,Kingston Upon Thames,460578,E09000021,229.0,931.0,1,2015,12,28635.0,7.71,31728.0,46.0,173525.0,95000.0,3726.0,66412.0,5.365221149690246,14.51645234493192
2016-01-01,Kingston Upon Thames,465254,E09000021,170.0,832.0,1,2016,1,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.724400506510246,13.547273097865649
2016-02-01,Kingston Upon Thames,468323,E09000021,209.0,837.0,1,2016,2,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.752792336477255,13.636636286870687
2016-03-01,Kingston Upon Thames,470972,E09000021,416.0,815.0,1,2016,3,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.627868284622417,13.713769909442972
2016-04-01,Kingston Upon Thames,478030,E09000021,115.0,889.0,1,2016,4,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,5.048067368134145,13.919284861543836
2016-05-01,Kingston Upon Thames,488828,E09000021,129.0,910.0,1,2016,5,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,5.167313053995582,14.233701190926826
2016-06-01,Kingston Upon Thames,495559,E09000021,165.0,827.0,1,2016,6,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.696008676543238,14.429694552019335
2016-07-01,Kingston Upon Thames,497134,E09000021,203.0,848.0,1,2016,7,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.815254362404675,14.475555426142154
2016-08-01,Kingston Upon Thames,491205,E09000021,176.0,822.0,1,2016,8,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.667616846576229,14.30291471333314
2016-09-01,Kingston Upon Thames,482733,E09000021,143.0,933.0,1,2016,9,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,5.297915471843822,14.056226887575344
2016-10-01,Kingston Upon Thames,484221,E09000021,149.0,886.0,1,2016,10,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,5.031032270153941,14.099554494365664
2016-11-01,Kingston Upon Thames,486864,E09000021,152.0,842.0,1,2016,11,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,4.781184166444263,14.176513408846054
2016-12-01,Kingston Upon Thames,490878,E09000021,188.0,918.0,1,2016,12,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,5.212739981942796,14.293393122324783
2017-01-01,Kingston Upon Thames,487327,E09000021,121.0,900.0,1,2017,1,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.154373485902789,13.484794820000554
2017-02-01,Kingston Upon Thames,491493,E09000021,141.0,868.0,1,2017,2,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,4.971106873070689,13.600071944436758
2017-03-01,Kingston Upon Thames,485291,E09000021,181.0,1004.0,1,2017,3,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.74998997760711,13.42845679183154
2017-04-01,Kingston Upon Thames,490757,E09000021,133.0,908.0,1,2017,4,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.200190139110814,13.57970613464678
